DATE;2021.05.25
TIME;13:55:10
T_SOURCE[C];24.1
CURRENT[mA];500
PULSE_DURATION[us];10
PULSE_PERIOD[us];1200
POWER[uW];32.13195434929077
POWER COMP.[uW];32.52312298698165
SNR;599.0494589702092
RiseTime[ns];256.0
FallTime[ns];658.1365814460878
RD[50];0.043498;0.043737000000000005;0.044932;0.045888;0.045171;0.048039;0.042781;0.04541;0.045649;0.04541;0.04541;0.041825;0.046127;0.044693000000000004;0.045888;0.044215000000000004;0.044454;0.043259;0.042303;0.044693000000000004;0.043737000000000005;0.044693000000000004;0.045888;0.043259;0.044454;0.044693000000000004;0.044215000000000004;0.043498;0.046366000000000004;0.042542;0.045888;0.045171;0.04302;0.044454;0.040869;0.043498;0.044454;0.045171;0.04541;0.044454;0.045888;0.04541;0.043498;0.042781;0.045888;0.042303;0.044932;0.0478;0.043259;0.047322;0.043737000000000005;0.044215000000000004;0.047561;0.045888;0.067637;0.099424;0.11209100000000001;0.111135;0.11519800000000001;0.113525;0.114959;0.11519800000000001;0.114481;0.11615400000000001;0.114481;0.11472;0.116871;0.11400300000000001;0.116871;0.11209100000000001;0.116871;0.11400300000000001;0.11615400000000001;0.116632;0.11472;0.116871;0.115676;0.115915;0.11519800000000001;0.11472;0.117588;0.116871;0.116632;0.11854400000000001;0.11400300000000001;0.119739;0.114959;0.11472;0.117588;0.11185200000000001;0.12165100000000001;0.108984;0.121412;0.11209100000000001;0.119261;0.115437;0.113286;0.118066;0.11304700000000001;0.117588;0.11400300000000001;0.11472;0.116632;0.11400300000000001;0.117588;0.115676;0.117588;0.117588;0.115437;0.11854400000000001;0.115437;0.117827;0.116871;0.116871;0.11639300000000001;0.114481;0.117588;0.11519800000000001;0.11830500000000001;0.11734900000000001;0.11734900000000001;0.11734900000000001;0.115437;0.11854400000000001;0.116632;0.115915;0.117588;0.11615400000000001;0.11734900000000001;0.116632;0.118066;0.114959;0.11830500000000001;0.116632;0.115915;0.11711;0.11734900000000001;0.11711;0.116632;0.115915;0.116632;0.117827;0.116632;0.11734900000000001;0.11639300000000001;0.116871;0.116871;0.11639300000000001;0.11734900000000001;0.11830500000000001;0.11734900000000001;0.115437;0.11519800000000001;0.116632;0.081738;0.065247;0.057838;0.055926000000000003;0.053297000000000004;0.053775;0.051863;0.050429;0.051863;0.051385;0.05019;0.051385;0.048517000000000005;0.049712;0.049712;0.0478;0.048517000000000005;0.048039;0.049473;0.048517000000000005;0.050668000000000005;0.047322;0.048039;0.048278;0.046605;0.048517000000000005;0.048517000000000005;0.05019;0.047561;0.049712;0.046366000000000004;0.048756;0.048756;0.047083;0.048517000000000005;0.045649;0.048517000000000005;0.047083;0.047561;0.0478;0.0478;0.046605;0.048517000000000005;0.049234;0.046127;0.048995000000000004;
RD[51];0.044932;0.043976;0.046127;0.044454;0.045171;0.044932;0.041347;0.043976;0.047083;0.043976;0.044454;0.044215000000000004;0.043737000000000005;0.043976;0.043259;0.043976;0.046844000000000004;0.044693000000000004;0.043976;0.045171;0.04302;0.043498;0.04302;0.043976;0.045649;0.045171;0.043259;0.043737000000000005;0.042781;0.044454;0.044932;0.043737000000000005;0.04302;0.04541;0.043976;0.046844000000000004;0.043976;0.044932;0.043737000000000005;0.046366000000000004;0.043259;0.046127;0.044693000000000004;0.045171;0.04541;0.042542;0.046127;0.044215000000000004;0.043737000000000005;0.043259;0.044215000000000004;0.046366000000000004;0.04541;0.046366000000000004;0.067398;0.100858;0.108267;0.111374;0.11304700000000001;0.112569;0.11472;0.114481;0.11639300000000001;0.115437;0.11639300000000001;0.11400300000000001;0.117827;0.115915;0.11615400000000001;0.11639300000000001;0.11615400000000001;0.11734900000000001;0.115676;0.115676;0.116871;0.11472;0.117827;0.11519800000000001;0.11734900000000001;0.117588;0.115437;0.115437;0.116632;0.117827;0.115437;0.115915;0.11615400000000001;0.11734900000000001;0.115676;0.11519800000000001;0.116871;0.11615400000000001;0.11639300000000001;0.114959;0.116632;0.117827;0.115437;0.116871;0.115915;0.116871;0.11472;0.11830500000000001;0.115676;0.115437;0.118066;0.11711;0.116871;0.11830500000000001;0.11711;0.11734900000000001;0.11519800000000001;0.11711;0.115915;0.116871;0.11639300000000001;0.11734900000000001;0.11830500000000001;0.11615400000000001;0.117588;0.115915;0.116871;0.116871;0.114959;0.115676;0.115437;0.115915;0.115437;0.117588;0.11519800000000001;0.116871;0.116632;0.116871;0.11639300000000001;0.116632;0.117588;0.116871;0.115915;0.11639300000000001;0.11854400000000001;0.114481;0.116632;0.11639300000000001;0.11639300000000001;0.118066;0.116871;0.11854400000000001;0.116632;0.11472;0.116632;0.116871;0.11615400000000001;0.116632;0.118783;0.115915;0.082933;0.065247;0.059033;0.055926000000000003;0.052819000000000005;0.053775;0.051146000000000004;0.050907;0.051146000000000004;0.049473;0.051385;0.048995000000000004;0.051385;0.0478;0.048995000000000004;0.0478;0.048756;0.048517000000000005;0.047561;0.049234;0.048756;0.047561;0.047561;0.048756;0.049473;0.0478;0.048039;0.046366000000000004;0.047561;0.046605;0.046844000000000004;0.048995000000000004;0.048039;0.049234;0.048039;0.048995000000000004;0.047561;0.047561;0.048278;0.046844000000000004;0.048517000000000005;0.047322;0.048039;0.047561;0.048756;0.047561;
RD[52];0.044693000000000004;0.043498;0.045171;0.044693000000000004;0.043976;0.043737000000000005;0.042781;0.046366000000000004;0.043498;0.045171;0.045888;0.044454;0.045888;0.04302;0.046366000000000004;0.043737000000000005;0.044454;0.043976;0.044454;0.044693000000000004;0.04302;0.046605;0.043737000000000005;0.044693000000000004;0.043498;0.042781;0.044693000000000004;0.043259;0.044454;0.044693000000000004;0.044215000000000004;0.043737000000000005;0.044454;0.045888;0.042781;0.044693000000000004;0.043498;0.043498;0.044454;0.044454;0.047322;0.043976;0.043976;0.045171;0.044215000000000004;0.043976;0.044215000000000004;0.04541;0.042781;0.046366000000000004;0.043259;0.043737000000000005;0.044932;0.04302;0.067159;0.097751;0.109223;0.112808;0.11400300000000001;0.11472;0.11472;0.114481;0.11472;0.11615400000000001;0.113525;0.117827;0.11519800000000001;0.117827;0.114959;0.11472;0.11639300000000001;0.11519800000000001;0.115676;0.115437;0.11519800000000001;0.115676;0.117827;0.11830500000000001;0.11472;0.11711;0.11519800000000001;0.114959;0.11519800000000001;0.11400300000000001;0.115437;0.115676;0.11639300000000001;0.116871;0.11830500000000001;0.11734900000000001;0.11615400000000001;0.115915;0.11472;0.11734900000000001;0.115915;0.117588;0.115676;0.118066;0.117588;0.11615400000000001;0.11830500000000001;0.115676;0.11615400000000001;0.11734900000000001;0.11424200000000001;0.11615400000000001;0.11400300000000001;0.11734900000000001;0.114959;0.11711;0.117588;0.11639300000000001;0.118783;0.11519800000000001;0.11854400000000001;0.11519800000000001;0.116871;0.11639300000000001;0.115676;0.115676;0.117588;0.115437;0.120934;0.11519800000000001;0.118066;0.115437;0.11304700000000001;0.118066;0.111613;0.12069500000000001;0.112569;0.119739;0.114481;0.115915;0.11950000000000001;0.115676;0.119978;0.115676;0.11519800000000001;0.115676;0.11615400000000001;0.118783;0.115915;0.11711;0.11711;0.11615400000000001;0.117827;0.115676;0.118066;0.115915;0.11734900000000001;0.117588;0.11519800000000001;0.115915;0.080543;0.06453;0.057599000000000004;0.055209;0.053536;0.05258;0.051863;0.0478;0.051624;0.048278;0.050907;0.05019;0.049234;0.049951;0.049712;0.049712;0.049234;0.050668000000000005;0.047561;0.04541;0.049473;0.047322;0.049951;0.048278;0.048039;0.048995000000000004;0.0478;0.049951;0.045649;0.048039;0.047322;0.046844000000000004;0.047561;0.048517000000000005;0.048756;0.046127;0.048039;0.045888;0.0478;0.047561;0.048278;0.046605;0.0478;0.046605;0.048517000000000005;0.047083;
RD[53];0.04541;0.044454;0.044693000000000004;0.044215000000000004;0.042542;0.043976;0.042542;0.043976;0.042303;0.044215000000000004;0.044693000000000004;0.04302;0.046127;0.043498;0.046127;0.042303;0.043737000000000005;0.044215000000000004;0.044932;0.045171;0.043259;0.044215000000000004;0.043259;0.043976;0.043259;0.044215000000000004;0.044454;0.045171;0.043976;0.044693000000000004;0.046366000000000004;0.044932;0.044454;0.043976;0.045171;0.043976;0.046605;0.045888;0.043737000000000005;0.045171;0.043976;0.040869;0.043259;0.043259;0.04541;0.043498;0.043737000000000005;0.043976;0.042303;0.043498;0.043976;0.043737000000000005;0.044932;0.044693000000000004;0.06692000000000001;0.096556;0.10994000000000001;0.110179;0.113764;0.11304700000000001;0.114959;0.115437;0.11400300000000001;0.11519800000000001;0.115437;0.11472;0.11639300000000001;0.11519800000000001;0.11734900000000001;0.114481;0.11424200000000001;0.112569;0.115676;0.113286;0.117827;0.11519800000000001;0.114959;0.11519800000000001;0.115915;0.113525;0.115676;0.115437;0.11519800000000001;0.11519800000000001;0.114959;0.114481;0.11711;0.11400300000000001;0.115915;0.11400300000000001;0.11615400000000001;0.115437;0.115676;0.11639300000000001;0.11424200000000001;0.115915;0.11400300000000001;0.11519800000000001;0.11424200000000001;0.115676;0.11639300000000001;0.11519800000000001;0.118066;0.11400300000000001;0.115437;0.11615400000000001;0.115676;0.11639300000000001;0.11519800000000001;0.114959;0.116632;0.11734900000000001;0.115676;0.115915;0.115676;0.113764;0.115676;0.11639300000000001;0.115676;0.11734900000000001;0.11639300000000001;0.11519800000000001;0.11472;0.115437;0.113286;0.11615400000000001;0.11472;0.11615400000000001;0.115915;0.115437;0.11734900000000001;0.115915;0.116632;0.11711;0.11424200000000001;0.113764;0.11519800000000001;0.11639300000000001;0.11472;0.115676;0.115676;0.115437;0.115437;0.11639300000000001;0.115676;0.114959;0.114959;0.115676;0.114481;0.11639300000000001;0.114959;0.114959;0.11711;0.114959;0.08126;0.065725;0.055926000000000003;0.055448000000000004;0.053297000000000004;0.048756;0.051624;0.048517000000000005;0.050429;0.048278;0.048756;0.048517000000000005;0.0478;0.049234;0.047322;0.048517000000000005;0.048278;0.048995000000000004;0.049473;0.047083;0.049473;0.047561;0.048039;0.0478;0.0478;0.047322;0.046605;0.051146000000000004;0.044693000000000004;0.049712;0.043498;0.05019;0.045649;0.045649;0.046127;0.044215000000000004;0.0478;0.044693000000000004;0.045888;0.046605;0.046127;0.045171;0.046127;0.046366000000000004;0.047083;0.044215000000000004;
RD[54];0.044932;0.044693000000000004;0.044932;0.04541;0.044693000000000004;0.043976;0.043976;0.043259;0.043498;0.045171;0.043737000000000005;0.045888;0.044454;0.045171;0.043498;0.043976;0.043259;0.043498;0.043737000000000005;0.044454;0.04302;0.044693000000000004;0.045171;0.044693000000000004;0.041825;0.043259;0.042064000000000004;0.044693000000000004;0.043259;0.044215000000000004;0.045888;0.043976;0.043259;0.043976;0.045171;0.044693000000000004;0.044454;0.043976;0.044932;0.046366000000000004;0.041108;0.045171;0.042064000000000004;0.043737000000000005;0.043737000000000005;0.042781;0.043498;0.043976;0.044693000000000004;0.044454;0.044215000000000004;0.041586000000000005;0.043498;0.044932;0.065247;0.100858;0.107311;0.11400300000000001;0.112808;0.11400300000000001;0.113525;0.114959;0.114481;0.115915;0.115437;0.11400300000000001;0.115437;0.11615400000000001;0.115437;0.115437;0.113764;0.11304700000000001;0.11424200000000001;0.112569;0.11711;0.114481;0.116871;0.114481;0.115676;0.11639300000000001;0.11639300000000001;0.115676;0.114959;0.115915;0.115915;0.115915;0.115915;0.115915;0.116632;0.11711;0.115437;0.119261;0.114481;0.115437;0.112569;0.119978;0.11089600000000001;0.122368;0.110657;0.12045600000000001;0.113764;0.117588;0.118066;0.11304700000000001;0.120217;0.110657;0.119261;0.11472;0.116871;0.11711;0.114959;0.118783;0.113764;0.116632;0.116871;0.11400300000000001;0.115676;0.11424200000000001;0.115676;0.11711;0.11639300000000001;0.11519800000000001;0.116871;0.11711;0.11734900000000001;0.11400300000000001;0.115915;0.115915;0.114959;0.115915;0.116632;0.118066;0.11711;0.117588;0.115437;0.115676;0.116871;0.11400300000000001;0.116632;0.11615400000000001;0.11711;0.11830500000000001;0.116871;0.11854400000000001;0.11711;0.11639300000000001;0.11711;0.115915;0.115437;0.11711;0.117827;0.11711;0.11830500000000001;0.11472;0.082933;0.064052;0.056882;0.055448000000000004;0.052819000000000005;0.054492;0.049712;0.050429;0.049234;0.05019;0.050429;0.049473;0.050429;0.049712;0.049234;0.049234;0.050429;0.048517000000000005;0.047322;0.046366000000000004;0.048756;0.048278;0.048517000000000005;0.048278;0.047561;0.0478;0.048517000000000005;0.046127;0.049234;0.045649;0.048756;0.049234;0.047561;0.047322;0.047322;0.047561;0.047561;0.047561;0.046366000000000004;0.047083;0.046844000000000004;0.047083;0.048039;0.046366000000000004;0.048278;0.046127;
RD[55];0.042542;0.044215000000000004;0.044215000000000004;0.046844000000000004;0.042542;0.045649;0.044454;0.045171;0.044454;0.044693000000000004;0.04541;0.043498;0.045171;0.043259;0.046127;0.044454;0.043498;0.045171;0.043259;0.045171;0.043976;0.044454;0.046127;0.043976;0.045888;0.044215000000000004;0.043259;0.043259;0.043976;0.044693000000000004;0.045171;0.044454;0.044215000000000004;0.044693000000000004;0.042542;0.043976;0.042542;0.043498;0.043737000000000005;0.044215000000000004;0.044693000000000004;0.04302;0.045649;0.044454;0.044693000000000004;0.04541;0.043498;0.044932;0.042542;0.045171;0.043976;0.042303;0.044932;0.042303;0.066203;0.097751;0.108028;0.112808;0.113764;0.11615400000000001;0.114959;0.115915;0.11233;0.115676;0.11424200000000001;0.113286;0.114959;0.115437;0.11519800000000001;0.11615400000000001;0.116871;0.116632;0.115676;0.11424200000000001;0.11711;0.114481;0.114959;0.11615400000000001;0.115437;0.11615400000000001;0.115676;0.115915;0.115676;0.114959;0.114959;0.11615400000000001;0.115915;0.11615400000000001;0.114959;0.11519800000000001;0.114959;0.116871;0.114481;0.115676;0.115915;0.115437;0.116871;0.11472;0.11519800000000001;0.116632;0.115676;0.115915;0.11615400000000001;0.11711;0.115437;0.116632;0.11615400000000001;0.115437;0.114959;0.115437;0.11615400000000001;0.115437;0.115915;0.116632;0.11854400000000001;0.116632;0.117588;0.11472;0.11639300000000001;0.112808;0.11734900000000001;0.11304700000000001;0.119978;0.11519800000000001;0.11615400000000001;0.118066;0.11472;0.117588;0.113764;0.11400300000000001;0.11854400000000001;0.113286;0.11711;0.11519800000000001;0.11711;0.116871;0.115676;0.11830500000000001;0.11639300000000001;0.116871;0.116871;0.116871;0.11615400000000001;0.113764;0.11830500000000001;0.11400300000000001;0.117588;0.115437;0.115676;0.117588;0.11472;0.115915;0.115915;0.116871;0.082455;0.064052;0.058794;0.053297000000000004;0.054970000000000005;0.052341;0.053058;0.05019;0.051863;0.051385;0.049234;0.050429;0.050429;0.048517000000000005;0.048995000000000004;0.049473;0.048756;0.047083;0.049951;0.045888;0.048039;0.047322;0.0478;0.048039;0.047561;0.048278;0.048039;0.047561;0.048039;0.048756;0.048517000000000005;0.048756;0.046844000000000004;0.047561;0.048039;0.045888;0.047083;0.048517000000000005;0.046127;0.048278;0.048995000000000004;0.048756;0.047083;0.048039;0.047322;0.047561;
RD[56];0.042303;0.046127;0.043498;0.042781;0.042542;0.045649;0.042781;0.042781;0.043976;0.04302;0.042781;0.042064000000000004;0.044693000000000004;0.042781;0.043259;0.042781;0.045649;0.045171;0.042064000000000004;0.04302;0.044693000000000004;0.043737000000000005;0.043976;0.043498;0.044693000000000004;0.043498;0.044215000000000004;0.043259;0.044454;0.042542;0.044932;0.043737000000000005;0.044215000000000004;0.043737000000000005;0.04541;0.044932;0.044215000000000004;0.044215000000000004;0.044215000000000004;0.044215000000000004;0.043737000000000005;0.044215000000000004;0.045888;0.043976;0.045888;0.042542;0.042064000000000004;0.045888;0.044215000000000004;0.045171;0.043976;0.043976;0.044693000000000004;0.043259;0.06596400000000001;0.09918500000000001;0.10874500000000001;0.111374;0.11400300000000001;0.11089600000000001;0.114959;0.116632;0.114959;0.11472;0.115676;0.11089600000000001;0.114959;0.113764;0.113525;0.11424200000000001;0.113525;0.113764;0.116632;0.11304700000000001;0.115676;0.113525;0.11400300000000001;0.114959;0.11400300000000001;0.115676;0.114959;0.115915;0.11472;0.115915;0.11639300000000001;0.113764;0.11615400000000001;0.11400300000000001;0.11711;0.116871;0.11711;0.115437;0.115437;0.11734900000000001;0.114959;0.11711;0.113525;0.11711;0.113286;0.116871;0.112808;0.11519800000000001;0.115915;0.114959;0.11734900000000001;0.115437;0.115915;0.114959;0.115915;0.11639300000000001;0.11424200000000001;0.115915;0.113764;0.116632;0.11639300000000001;0.11711;0.115676;0.11615400000000001;0.11711;0.11639300000000001;0.115676;0.115437;0.116871;0.11639300000000001;0.115676;0.11830500000000001;0.116871;0.116871;0.11615400000000001;0.11711;0.11711;0.113286;0.116632;0.11519800000000001;0.116871;0.11424200000000001;0.115437;0.115676;0.114959;0.11615400000000001;0.114481;0.117827;0.11472;0.116632;0.11615400000000001;0.11424200000000001;0.115437;0.116632;0.115437;0.115437;0.11615400000000001;0.118066;0.11830500000000001;0.11639300000000001;0.08197700000000001;0.065008;0.058794;0.055209;0.054253;0.051863;0.051146000000000004;0.051624;0.051624;0.05019;0.049473;0.048756;0.048039;0.049473;0.048278;0.048517000000000005;0.046127;0.050668000000000005;0.048039;0.047561;0.05019;0.048756;0.047561;0.04541;0.0478;0.046844000000000004;0.048278;0.046127;0.046844000000000004;0.047561;0.04541;0.044932;0.046605;0.045171;0.048278;0.047083;0.048517000000000005;0.045171;0.046366000000000004;0.047083;0.046844000000000004;0.045171;0.048278;0.046605;0.045888;0.048278;
RD[57];0.043737000000000005;0.04302;0.044693000000000004;0.04541;0.042542;0.043976;0.043498;0.043976;0.041586000000000005;0.044693000000000004;0.043259;0.042542;0.044693000000000004;0.042064000000000004;0.044932;0.041347;0.043259;0.042542;0.043259;0.043737000000000005;0.043976;0.045888;0.044454;0.042303;0.044454;0.041825;0.044693000000000004;0.042542;0.044215000000000004;0.043259;0.043737000000000005;0.044693000000000004;0.044215000000000004;0.044932;0.042781;0.044932;0.043259;0.043259;0.042781;0.042064000000000004;0.044932;0.043976;0.043498;0.043259;0.044454;0.044454;0.044215000000000004;0.043976;0.04302;0.04541;0.042303;0.044693000000000004;0.042303;0.04302;0.065008;0.098229;0.10994000000000001;0.110418;0.11209100000000001;0.113764;0.11304700000000001;0.114481;0.112569;0.113286;0.112569;0.11472;0.115676;0.113764;0.114959;0.115915;0.115915;0.11472;0.113764;0.11615400000000001;0.11639300000000001;0.11519800000000001;0.113525;0.114959;0.113286;0.117827;0.114959;0.114959;0.115676;0.113525;0.115437;0.11424200000000001;0.114959;0.115676;0.115915;0.113525;0.11400300000000001;0.11424200000000001;0.114959;0.11472;0.113286;0.114959;0.115437;0.115437;0.11424200000000001;0.11472;0.11424200000000001;0.11424200000000001;0.114481;0.113525;0.114481;0.116632;0.115676;0.114481;0.114959;0.11519800000000001;0.114959;0.11711;0.11711;0.114481;0.115915;0.114959;0.115915;0.11519800000000001;0.11639300000000001;0.115437;0.11615400000000001;0.115437;0.115437;0.116632;0.114481;0.11519800000000001;0.11519800000000001;0.114959;0.115437;0.116632;0.117827;0.11519800000000001;0.115676;0.11734900000000001;0.115915;0.114959;0.114959;0.11639300000000001;0.114481;0.11519800000000001;0.11424200000000001;0.115437;0.116632;0.115915;0.11711;0.11711;0.11472;0.116632;0.11424200000000001;0.116632;0.112569;0.11734900000000001;0.115676;0.11472;0.080065;0.063574;0.056882;0.053297000000000004;0.053536;0.054014;0.050668000000000005;0.049473;0.05019;0.047561;0.047083;0.050429;0.0478;0.048278;0.045649;0.0478;0.048995000000000004;0.0478;0.047083;0.047083;0.047561;0.047322;0.0478;0.047561;0.048039;0.048278;0.046127;0.046605;0.046844000000000004;0.045649;0.046605;0.046844000000000004;0.044454;0.047083;0.047083;0.045649;0.046844000000000004;0.045888;0.045649;0.044454;0.043976;0.047322;0.046605;0.047083;0.045171;0.046605;
RD[58];0.046605;0.044454;0.04302;0.043737000000000005;0.043259;0.044693000000000004;0.044215000000000004;0.043976;0.045171;0.044215000000000004;0.045888;0.046127;0.043498;0.040869;0.045888;0.045171;0.042542;0.043737000000000005;0.043737000000000005;0.045171;0.044693000000000004;0.043976;0.043976;0.044454;0.044693000000000004;0.045171;0.044693000000000004;0.046127;0.043498;0.046366000000000004;0.042064000000000004;0.042781;0.040869;0.04541;0.043498;0.043737000000000005;0.042781;0.043737000000000005;0.043259;0.043498;0.043498;0.043737000000000005;0.042303;0.045649;0.044693000000000004;0.045171;0.043498;0.045171;0.04302;0.043976;0.044215000000000004;0.043737000000000005;0.043737000000000005;0.044693000000000004;0.06692000000000001;0.098946;0.109223;0.112569;0.113525;0.11519800000000001;0.112569;0.116632;0.11424200000000001;0.11472;0.116632;0.11519800000000001;0.115915;0.11424200000000001;0.11519800000000001;0.115915;0.116632;0.11400300000000001;0.115915;0.11615400000000001;0.114481;0.11615400000000001;0.114959;0.113764;0.11639300000000001;0.115676;0.115915;0.116632;0.116871;0.11639300000000001;0.11615400000000001;0.11639300000000001;0.115437;0.115915;0.114481;0.11711;0.114959;0.11734900000000001;0.11472;0.115676;0.114959;0.11519800000000001;0.11639300000000001;0.114959;0.116871;0.114959;0.116632;0.116871;0.11711;0.11711;0.11519800000000001;0.11711;0.115915;0.114959;0.114959;0.116871;0.11711;0.11519800000000001;0.11639300000000001;0.115915;0.11639300000000001;0.115676;0.11615400000000001;0.11615400000000001;0.11472;0.116871;0.114959;0.11639300000000001;0.113764;0.11711;0.115915;0.115676;0.115437;0.116632;0.114959;0.115437;0.115437;0.11734900000000001;0.115676;0.117827;0.114481;0.118066;0.118066;0.11734900000000001;0.116632;0.115915;0.115915;0.115676;0.118066;0.114959;0.11854400000000001;0.115676;0.11639300000000001;0.11711;0.116632;0.116871;0.11519800000000001;0.11519800000000001;0.115437;0.11639300000000001;0.08197700000000001;0.065486;0.059750000000000004;0.053297000000000004;0.055448000000000004;0.051385;0.051863;0.049473;0.050668000000000005;0.051624;0.049473;0.049473;0.049951;0.048517000000000005;0.047561;0.048756;0.051385;0.0478;0.049234;0.048756;0.047561;0.048756;0.048995000000000004;0.045888;0.045649;0.047561;0.046127;0.048039;0.049712;0.046844000000000004;0.046844000000000004;0.047561;0.048995000000000004;0.046127;0.048039;0.046366000000000004;0.0478;0.047561;0.047561;0.044932;0.048756;0.046844000000000004;0.047083;0.046366000000000004;0.047083;0.048039;
RD[59];0.043259;0.044215000000000004;0.046127;0.044693000000000004;0.044454;0.045888;0.045171;0.043976;0.044454;0.043976;0.042542;0.043737000000000005;0.04302;0.043498;0.04541;0.043498;0.046366000000000004;0.04541;0.043737000000000005;0.043976;0.042542;0.043259;0.043498;0.044693000000000004;0.043259;0.044932;0.043259;0.042542;0.043976;0.04302;0.044454;0.043737000000000005;0.043737000000000005;0.044454;0.04302;0.043976;0.04302;0.044693000000000004;0.043498;0.046605;0.042064000000000004;0.045888;0.043976;0.044932;0.043498;0.042303;0.044215000000000004;0.043737000000000005;0.042303;0.042542;0.042542;0.04541;0.042064000000000004;0.043976;0.06476900000000001;0.099663;0.10755;0.111374;0.113764;0.11424200000000001;0.11519800000000001;0.11424200000000001;0.113764;0.115676;0.11233;0.11209100000000001;0.113764;0.115915;0.113764;0.115915;0.11424200000000001;0.115437;0.113764;0.11400300000000001;0.11400300000000001;0.113525;0.113525;0.11424200000000001;0.114481;0.11472;0.115437;0.114959;0.112808;0.11304700000000001;0.11424200000000001;0.11424200000000001;0.115915;0.11615400000000001;0.115915;0.114959;0.11472;0.115676;0.113525;0.11472;0.11424200000000001;0.11472;0.11424200000000001;0.11711;0.11400300000000001;0.117588;0.11472;0.115676;0.11615400000000001;0.113286;0.115676;0.11519800000000001;0.115437;0.113764;0.11639300000000001;0.113764;0.11424200000000001;0.115437;0.11400300000000001;0.11639300000000001;0.114481;0.115437;0.116871;0.11400300000000001;0.11519800000000001;0.112808;0.115915;0.114481;0.115676;0.11400300000000001;0.115915;0.115915;0.114959;0.11615400000000001;0.11304700000000001;0.115676;0.11400300000000001;0.114959;0.115676;0.11472;0.116632;0.11304700000000001;0.11519800000000001;0.114959;0.114959;0.11639300000000001;0.114481;0.116871;0.113525;0.115915;0.115676;0.11472;0.115676;0.11472;0.11615400000000001;0.11615400000000001;0.11711;0.113286;0.11639300000000001;0.113764;0.081499;0.06381300000000001;0.054970000000000005;0.054014;0.051863;0.050907;0.050429;0.049712;0.049234;0.050429;0.047561;0.046366000000000004;0.048278;0.049712;0.046844000000000004;0.050429;0.0478;0.049234;0.047561;0.047083;0.048039;0.045888;0.048517000000000005;0.044932;0.046366000000000004;0.045649;0.048278;0.0478;0.047561;0.046844000000000004;0.047322;0.043259;0.048756;0.045888;0.048278;0.046127;0.04302;0.048278;0.043737000000000005;0.05019;0.043259;0.048756;0.046605;0.046127;0.046127;0.04302;
RD[60];0.043737000000000005;0.044215000000000004;0.04541;0.043498;0.045171;0.042542;0.043498;0.042542;0.044693000000000004;0.042781;0.042064000000000004;0.045171;0.043976;0.043259;0.044215000000000004;0.043259;0.044215000000000004;0.04302;0.043737000000000005;0.04302;0.043737000000000005;0.042781;0.041586000000000005;0.043976;0.042064000000000004;0.044454;0.042303;0.043976;0.043976;0.042781;0.043498;0.043737000000000005;0.042542;0.044215000000000004;0.043259;0.042064000000000004;0.045649;0.04302;0.046844000000000004;0.042303;0.049234;0.042542;0.043976;0.041347;0.041108;0.046844000000000004;0.039196;0.048756;0.040391;0.047561;0.043259;0.041586000000000005;0.044454;0.041347;0.067876;0.09918500000000001;0.10874500000000001;0.112569;0.113286;0.114959;0.11185200000000001;0.113525;0.114481;0.115437;0.11734900000000001;0.113525;0.115915;0.11304700000000001;0.11424200000000001;0.115676;0.114481;0.11639300000000001;0.113286;0.115676;0.114959;0.11615400000000001;0.115676;0.116632;0.11615400000000001;0.112808;0.11734900000000001;0.11519800000000001;0.11519800000000001;0.11734900000000001;0.115676;0.115915;0.114481;0.113764;0.115915;0.114959;0.115437;0.11519800000000001;0.115676;0.11519800000000001;0.116871;0.11519800000000001;0.115437;0.11424200000000001;0.11400300000000001;0.114959;0.115676;0.11519800000000001;0.11519800000000001;0.115676;0.115676;0.11639300000000001;0.113764;0.115437;0.116871;0.11615400000000001;0.117827;0.114481;0.11424200000000001;0.11615400000000001;0.11711;0.115676;0.115915;0.114481;0.115437;0.116632;0.115915;0.11615400000000001;0.116871;0.11400300000000001;0.116632;0.11472;0.115915;0.115437;0.115437;0.116632;0.11519800000000001;0.115676;0.114959;0.11615400000000001;0.113286;0.11519800000000001;0.11734900000000001;0.11400300000000001;0.11734900000000001;0.114959;0.11615400000000001;0.115915;0.11472;0.11639300000000001;0.115676;0.115915;0.115915;0.117588;0.11424200000000001;0.115437;0.11639300000000001;0.115676;0.11615400000000001;0.11400300000000001;0.08126;0.06381300000000001;0.057599000000000004;0.053775;0.049951;0.050429;0.049473;0.050907;0.049234;0.05019;0.049234;0.048995000000000004;0.050668000000000005;0.048278;0.048517000000000005;0.047322;0.046605;0.049234;0.047561;0.048278;0.046127;0.048995000000000004;0.045888;0.0478;0.044693000000000004;0.045649;0.047561;0.044693000000000004;0.047561;0.045649;0.048039;0.0478;0.047322;0.04541;0.046844000000000004;0.045649;0.045888;0.047561;0.044454;0.04541;0.044932;0.045171;0.047322;0.044693000000000004;0.045888;0.046605;
